movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
10926,Знахарь,6.766,106,1216.0,1992,5.9,16867.0,"драма, мелодрама, приключения",США,$40 000 000,20.0,Medicine Man
10933,Мамбо Итальяно,7.247,85,153.0,2003,6.8,5353.0,"драма, комедия",Канада,CAD 5 000 000,33.0,Mambo italiano
10934,Арнольд!,6.815,76,3467.0,2002,5.9,4113.0,"мультфильм, комедия, приключения, семейный",США,$3 000 000,29.0,Hey Arnold! The Movie
10958,День дельфина,6.49,104,139.0,1973,6.1,2010.0,"фантастика, триллер, драма",США,$8 500 000,43.0,The Day of the Dolphin
1097,Весь огромный мир,7.216,111,157.0,1996,7.3,2858.0,"драма, мелодрама, биография",США,$1 300 000,81.0,The Whole Wide World
10970,Бетховен 2,6.82,89,13334.0,1993,4.7,17958.0,"мелодрама, комедия, семейный",США,$15 000 000,27.0,Beethoven's 2nd
1099,Странные дни,6.932,145,4692.0,1995,7.2,52058.0,"фантастика, боевик, триллер, драма, криминал",США,$42 000 000,63.0,Strange Days
11016,Отзвуки эха,6.905,102,5114.0,1999,7.0,59794.0,"ужасы, детектив",США,$12 000 000,67.0,Stir of Echoes
11017,В погоне за Эми,7.045,113,8643.0,1996,7.4,109146.0,"драма, мелодрама, комедия",США,$250 000,88.0,Chasing Amy
1102,Быть человеком,6.018,122,391.0,1994,5.3,3249.0,"драма, комедия","Великобритания, Япония",$40 000 000,50.0,Being Human
11026,Дикая банда,6.431,96,659.0,2002,5.6,6070.0,"боевик, драма, криминал","США, Германия",$10 000 000,3.0,Deuces Wild
1103,Мистер Прекрасный,6.987,98,169.0,1993,5.9,2589.0,"мелодрама, комедия",США,$13 000 000,53.0,Mr. Wonderful
1105,Малкольм Икс,7.511,202,2802.0,1992,7.7,61710.0,"драма, мелодрама, биография","США, Япония",$33 000 000,91.0,Malcolm X
11056,Бурый кролик,5.6,93,1487.0,2003,5.0,10942.0,драма,"США, Япония, Франция",$10 000 000,43.0,The Brown Bunny
11064,Аризонская мечта,7.854,142,21832.0,1991,7.4,33656.0,"фэнтези, драма, мелодрама, комедия","США, Франция",$19 000 000,86.0,Arizona Dream
1107,Джон Ф. Кеннеди: Выстрелы в Далласе,7.887,181,8823.0,1991,8.0,108655.0,"триллер, драма, история","Франция, США",$40 000 000,85.0,JFK
110744,Изоляция,5.0,95,418.0,2005,5.7,5190.0,"ужасы, фантастика, триллер","Великобритания, Ирландия, США",£2 900 000,67.0,Isolation
11075,Коктейль,7.173,99,5702.0,1988,5.8,56939.0,"драма, мелодрама, комедия",США,$20 000 000,5.0,Cocktail
11077,Кундун,7.433,134,1879.0,1997,7.0,20969.0,"драма, военный, биография, история",США,$28 000 000,76.0,Kundun
11078,Эпоха невинности,6.971,139,3843.0,1993,7.2,34492.0,"драма, мелодрама",США,$34 000 000,80.0,The Age of Innocence
11082,Берта по прозвищу «Товарный вагон»,6.221,88,565.0,1972,6.1,5839.0,"драма, мелодрама, криминал",США,$600 000,45.0,Boxcar Bertha
110917,Белая масаи,7.483,131,995.0,2005,6.5,2953.0,"драма, мелодрама",Германия,€7 000 000,71.0,Die Weisse Massai
11102,Вудсток,8.092,215,1293.0,1970,8.1,12184.0,"документальный, история, музыка",США,$600 000,100.0,Woodstock
11103,Театр,7.327,104,2184.0,2004,7.1,10399.0,"драма, мелодрама, комедия","Канада, США, Венгрия, Великобритания",$18 000 000,76.0,Being Julia
11104,Любовный роман,6.705,108,296.0,1994,5.8,3651.0,"драма, мелодрама, комедия",США,$60 000 000,31.0,Love Affair
11105,Вальмон,7.772,140,6420.0,1989,7.0,9587.0,"драма, мелодрама","Франция, США",$33 000 000,54.0,Valmont
11106,На лоне природы,6.652,91,578.0,1988,6.6,26410.0,комедия,США,$24 000 000,40.0,The Great Outdoors
11109,Подземелье драконов,5.869,107,4803.0,2000,3.6,26862.0,"фэнтези, боевик, комедия, приключения","США, Чехия",$45 000 000,10.0,Dungeons & Dragons
11111,Аляска,7.09,109,491.0,1996,5.7,4140.0,"приключения, семейный",США,$23 000 000,18.0,Alaska
11112,Фокус-покус,7.218,96,10201.0,1993,6.7,57986.0,"фэнтези, комедия, семейный",США,$28 000 000,32.0,Hocus Pocus
11115,Бессмертные души,5.485,84,1041.0,2001,3.8,7213.0,"ужасы, триллер, драма, детектив",США,$17 000 000,4.0,Soul Survivors
11119,Неудачник,6.198,98,864.0,2000,5.2,22481.0,"мелодрама, комедия",США,$20 000 000,24.0,Loser
1113,Приветствие джаггера,6.979,90,529.0,1989,6.5,4638.0,"фантастика, боевик, спорт","Австралия, США",AUD 10 000 000,13.0,The Blood of Heroes
11130,10 причин моей ненависти,7.816,97,60508.0,1999,7.2,206262.0,"драма, мелодрама, комедия",США,$30 000 000,61.0,10 Things I Hate About You
1114,Мистическая пицца,6.801,104,1362.0,1988,6.2,17139.0,"драма, мелодрама, комедия",США,$6 000 000,78.0,Mystic Pizza
11154,"Поцелуй меня, глупенький",7.077,125,195.0,1964,7.1,4931.0,"мелодрама, комедия",США,$3 500 000,73.0,"Kiss Me, Stupid"
111543,Темный рыцарь,8.508,152,275117.0,2008,9.0,1543027.0,"фантастика, боевик, триллер, криминал, драма","США, Великобритания",$185 000 000,94.0,The Dark Knight
11180,"Париж, когда там жара",7.156,110,1476.0,1964,6.4,5355.0,"мелодрама, комедия",США,$4 000 000,57.0,Paris - When It Sizzles
11190,Сабрина,8.056,113,9719.0,1954,7.7,42456.0,"драма, мелодрама, комедия",США,$2 238 813,91.0,Sabrina
11229,Королева Келли,6.718,75,139.0,1929,7.9,2597.0,драма,США,$800 000,100.0,Queen Kelly
11287,Аэропорт 1975,6.198,107,152.0,1974,5.5,6812.0,"боевик, триллер, драма",США,$3 000 000,31.0,Airport 1975
1131,Звезда родилась,6.924,177,364.0,1954,7.8,10391.0,"мюзикл, драма, мелодрама",США,$5 019 770,96.0,A Star Is Born
113145,Деревня проклятых,6.776,77,743.0,1960,7.3,10416.0,"ужасы, фантастика","Великобритания, США",$200 000,96.0,Village of the Damned
1133,Плащаница,6.56,135,259.0,1953,6.8,6011.0,"драма, история",США,$5 000 000,33.0,The Robe
1135,Титаник,7.336,98,367.0,1953,7.3,4769.0,"драма, мелодрама, история",США,$1 805 000,89.0,Titanic
11379,Навигатор,7.619,59,532.0,1924,8.1,6390.0,"комедия, приключения, мелодрама",США,$220 000,100.0,The Navigator
11434,Первая полоса,7.316,105,335.0,1974,7.3,8513.0,комедия,США,$4 000 000,73.0,The Front Page
11435,Аванти!,7.541,138,449.0,1972,7.2,6717.0,"мелодрама, комедия","США, Италия",$2 750 000,87.0,Avanti!
11436,Азарт удачи,7.595,125,421.0,1966,7.4,8780.0,"мелодрама, комедия",США,$3 705 000,95.0,The Fortune Cookie
11437,"Один, два, три",7.604,115,493.0,1961,8.0,13959.0,комедия,США,$3 000 000,94.0,"One, Two, Three"
11438,Зуд седьмого года,7.483,105,3752.0,1955,7.2,23918.0,"мелодрама, комедия",США,$1 800 000,86.0,The Seven Year Itch
11441,Зарубежный роман,7.332,116,357.0,1948,7.5,4340.0,"драма, мелодрама, комедия",США,$1 500 000,100.0,A Foreign Affair
11442,Пять гробниц по пути в Каир,6.979,96,206.0,1943,7.5,3344.0,"триллер, военный",США,$855 000,100.0,Five Graves to Cairo
11443,Майор и малютка,7.744,100,279.0,1942,7.6,4138.0,"мелодрама, комедия",США,$928 000,100.0,The Major and the Minor
1146,3 крестных отца,6.774,106,144.0,1948,7.2,5943.0,"драма, вестерн",США,$1 243 000,78.0,3 Godfathers
1148,Форт Апачи,7.031,125,326.0,1948,7.6,12128.0,вестерн,США,$2 500 000,100.0,Fort Apache
11494,Девушка из долины,6.258,99,492.0,1983,6.3,9712.0,"мелодрама, комедия",США,$350 000,83.0,Valley Girl
11500,Блуберри,5.847,124,2992.0,2004,5.2,9041.0,"фэнтези, приключения, вестерн","Франция, Мексика, Великобритания",€37 000 000,29.0,Blueberry
11517,Придорожное заведение,7.155,95,2635.0,1992,7.0,14955.0,"триллер, драма, криминал",США,$8 000 000,95.0,Red Rock West
11535,Как гром среди ясного неба,7.148,94,100.0,1980,7.2,1551.0,драма,Канада,CAD 2 200 000,90.0,Out of the Blue
11540,Американский друг,7.471,125,1117.0,1977,7.4,8548.0,"триллер, драма, криминал, детектив","Германия (ФРГ), Франция",DEM 3 000 000,88.0,Der amerikanische Freund
1155,Джейн Эйр,7.228,97,405.0,1943,7.6,5900.0,"драма, мелодрама",США,$1 705 000,100.0,Jane Eyre
11556,Гигант,7.564,201,1395.0,1956,7.7,25198.0,"драма, мелодрама",США,$5 400 000,95.0,Giant
11559,Уиллард,6.395,100,1134.0,2003,6.2,14751.0,"ужасы, фантастика, триллер, драма","Канада, США",$20 000 000,64.0,Willard
11567,Префонтейн,7.813,106,2293.0,1997,6.8,5389.0,"драма, мелодрама, биография, спорт",США,$8 000 000,59.0,Prefontaine
11569,Покидая Лас-Вегас,7.526,112,9220.0,1995,7.6,89666.0,"драма, мелодрама",США,$4 000 000,89.0,Leaving Las Vegas
1157,Песня Бернадетт,7.167,156,193.0,1943,7.7,4271.0,"драма, биография",США,$2 000 000,80.0,The Song of Bernadette
11586,Ангелы у кромки поля,6.116,102,266.0,1994,6.0,20793.0,"фэнтези, комедия, семейный, спорт",США,$24 000 000,35.0,Angels in the Outfield
11588,Бессмертные: Война миров,6.217,103,6795.0,2004,6.0,17428.0,"фантастика, фэнтези, мелодрама","Франция, Италия, Великобритания",€22 100 000,43.0,Immortel (ad vitam)
11595,Синдром Стендаля,6.539,120,855.0,1996,6.1,5327.0,"ужасы, триллер, детектив",Италия,$3 800 000,73.0,La sindrome di Stendhal
11600,Королева Марго,7.615,159,3061.0,1994,7.5,13068.0,"драма, мелодрама, биография, история","Франция, Италия, Германия",DEM 42 000 000,79.0,La reine Margot
